State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date,fever_cases,fever_rate,headache_cases,headache_rate,chills_cases,chills_rate,muscle_pain_cases,muscle_pain_rate,joint_pain_cases,joint_pain_rate,joint_swelling_cases,joint_swelling_rate,fatigue_cases,fatigue_rate,nausea_cases,nausea_rate,vomiting_cases,vomiting_rate,rash_cases,rash_rate,retro_orbital_pain_cases,retro_orbital_pain_rate,abdominal_pain_cases,abdominal_pain_rate,diarrhea_cases,diarrhea_rate,watery_diarrhea_cases,watery_diarrhea_rate,dehydration_cases,dehydration_rate,weakness_cases,weakness_rate,altered_mental_status_cases,altered_mental_status_rate,seizures_cases,seizures_rate
Assam,Goalpara,Acute Diarrhoeal Disease,2013,22,44.0,1.0,26.1783623,90.6226683,0.40106515,300.6166666,12.0,2013-05-28,14,0.3181818181818182,0,0.0,2,0.0454545454545454,0,0.0,0,0.0,0,0.0,0,0.0,24,0.5454545454545454,15,0.3409090909090909,0,0.0,0,0.0,24,0.5454545454545454,39,0.8863636363636364,0,0.0,3,0.0681818181818181,32,0.7272727272727273,0,0.0,0,0.0
Assam,Goalpara,Acute Diarrhoeal Disease,2014,41,12.0,0.0,26.1783623,90.6226683,0.03946386326,302.05333340000004,16.0,2014-10-09,7,0.5833333333333334,0,0.0,1,0.0833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,4,0.3333333333333333,0,0.0,0,0.0,8,0.6666666666666666,12,1.0,0,0.0,2,0.1666666666666666,11,0.9166666666666666,0,0.0,0,0.0
Assam,Goalpara,Acute Diarrhoeal Disease,2021,2,13.0,0.0,26.1783623,90.6226683,0.0417289438,294.5933334,17.0,2021-01-15,7,0.5384615384615384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2307692307692307,5,0.3846153846153846,0,0.0,0,0.0,9,0.6923076923076923,12,0.9230769230769232,0,0.0,2,0.1538461538461538,8,0.6153846153846154,0,0.0,0,0.0
Assam,Goalpara,Dengue,2016,26,30.0,0.0,26.1783623,90.6226683,1.026625244,298.67,12.0,2016-06-27,27,0.9,23,0.7666666666666667,0,0.0,12,0.4,21,0.7,0,0.0,6,0.2,7,0.2333333333333333,1,0.0333333333333333,9,0.3,12,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Assam,Goalpara,Dengue,2017,33,27.0,0.0,26.1783623,90.6226683,2.670809058,,4.0,2017-08-14,21,0.7777777777777778,15,0.5555555555555556,0,0.0,23,0.8518518518518519,16,0.5925925925925926,0,0.0,9,0.3333333333333333,16,0.5925925925925926,4,0.1481481481481481,15,0.5555555555555556,11,0.4074074074074074,0,0.0,0,0.0,0,0.0,0,0.0,1,0.037037037037037,0,0.0,0,0.0
Assam,Golaghat,AES,2011,19,10.0,1.0,26.40490095,94.03209112,0.3332368067,300.585,22.0,2011-05-15,10,1.0,7,0.7,0,0.0,1,0.1,0,0.0,0,0.0,5,0.5,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,7,0.7
Assam,Golaghat,AES,2013,9,161.0,23.0,26.40490095,94.03209112,0.0006522577008,300.6166666,25.0,2013-03-01,125,0.7763975155279503,92,0.5714285714285714,0,0.0,0,0.0,0,0.0,0,0.0,44,0.2732919254658385,0,0.0,15,0.093167701863354,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97,0.6024844720496895,119,0.7391304347826086,54,0.3354037267080745
Assam,Golaghat,AES,2014,10,33.0,3.0,26.40490095,94.03209112,0.01784388068,298.825,25.0,2014-03-08,29,0.8787878787878788,29,0.8787878787878788,0,0.0,3,0.0909090909090909,0,0.0,0,0.0,13,0.3939393939393939,0,0.0,7,0.2121212121212121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.8181818181818182,31,0.9393939393939394,12,0.3636363636363636
Assam,Golaghat,Acute Diarrhoeal Disease,2010,23,27.0,0.0,26.40490095,94.03209112,2.895928809,298.16,,2010-06-09,4,0.1481481481481481,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1851851851851851,9,0.3333333333333333,0,0.0,0,0.0,15,0.5555555555555556,24,0.8888888888888888,0,0.0,4,0.1481481481481481,17,0.6296296296296297,0,0.0,0,0.0
Assam,Golaghat,Acute Diarrhoeal Disease,2011,23,27.0,0.0,26.40490095,94.03209112,0.2794277848,304.32,,2011-06-09,13,0.4814814814814814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.4814814814814814,5,0.1851851851851851,0,0.0,0,0.0,18,0.6666666666666666,23,0.8518518518518519,0,0.0,8,0.2962962962962963,15,0.5555555555555556,0,0.0,0,0.0
Assam,Golaghat,Acute Diarrhoeal Disease,2012,22,16.0,0.0,26.40490095,94.03209112,0.3758969277,303.99,,2012-05-31,4,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.25,5,0.3125,0,0.0,0,0.0,11,0.6875,12,0.75,0,0.0,0,0.0,10,0.625,0,0.0,0,0.0
Assam,Golaghat,Acute Diarrhoeal Disease,2014,21,20.0,1.0,26.40490095,94.03209112,0.04119680162,304.3533334,23.0,2014-05-19,5,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.3,6,0.3,0,0.0,0,0.0,13,0.65,15,0.75,0,0.0,0,0.0,12,0.6,0,0.0,0,0.0
Assam,Golaghat,Acute Diarrhoeal Disease,2014,22,26.0,0.0,26.40490095,94.03209112,0.1497282217,306.055,30.0,2014-05-26,6,0.2307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.4615384615384615,7,0.2692307692307692,0,0.0,0,0.0,20,0.7692307692307693,23,0.8846153846153846,0,0.0,2,0.0769230769230769,12,0.4615384615384615,0,0.0,0,0.0
Assam,Golaghat,Acute Diarrhoeal Disease,2018,44,35.0,0.0,26.40490095,94.03209112,0.08963011693,299.992,40.0,2018-10-29,9,0.2571428571428571,0,0.0,1,0.0285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,8,0.2285714285714285,18,0.5142857142857142,0,0.0,0,0.0,23,0.6571428571428571,28,0.8,0,0.0,4,0.1142857142857142,22,0.6285714285714286,0,0.0,0,0.0
Assam,Golaghat,Cholera,2009,42,57.0,3.0,26.40490095,94.03209112,0.9227963438,300.13,34.0,2009-10-12,10,0.175438596491228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.5263157894736842,0,0.0,0,0.0,19,0.3333333333333333,0,0.0,44,0.7719298245614035,40,0.7017543859649122,36,0.631578947368421,0,0.0,0,0.0
Assam,Golaghat,Malaria,2009,25,5.0,2.0,26.40490095,94.03209112,0.3168177374,299.4866666,32.0,2009-06-20,5,1.0,3,0.6,4,0.8,0,0.0,0,0.0,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0
Assam,Golaghat,Malaria,2010,21,140.0,5.0,26.40490095,94.03209112,1.471170596,298.98,22.0,2010-05-30,121,0.8642857142857143,78,0.5571428571428572,77,0.55,41,0.2928571428571428,0,0.0,0,0.0,85,0.6071428571428571,8,0.0571428571428571,9,0.0642857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,0.2785714285714286,0,0.0,0,0.0
Assam,Golaghat,Malaria,2014,24,11.0,0.0,26.40490095,94.03209112,0.3885351421,308.40000000000003,25.0,2014-06-11,10,0.9090909090909092,4,0.3636363636363636,10,0.9090909090909092,3,0.2727272727272727,0,0.0,0,0.0,8,0.7272727272727273,0,0.0,2,0.1818181818181818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.4545454545454545,0,0.0,0,0.0
Assam,Golaghat,Malaria,2016,15,3.0,2.0,26.40490095,94.03209112,0.3455075791,301.552,,2016-04-14,3,1.0,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,3,1.0,0,0.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0
Assam,Hailakandi,Acute Diarrhoeal Disease,2018,19,16.0,1.0,24.68845365,92.57381528,1.280801746,299.52,22.0,2018-05-07,6,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.4375,5,0.3125,0,0.0,0,0.0,9,0.5625,10,0.625,0,0.0,0,0.0,10,0.625,0,0.0,0,0.0
Assam,Hailakandi,Cholera,2016,12,23.0,0.0,24.68845365,92.57381528,0.5682023857,300.3233334,19.0,2016-03-24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.4782608695652174,0,0.0,0,0.0,4,0.1739130434782608,0,0.0,12,0.5217391304347826,11,0.4782608695652174,11,0.4782608695652174,0,0.0,0,0.0
Assam,Hailakandi,Malaria,2011,24,550.0,5.0,24.68845365,92.57381528,0.6068332427,,,2011-06-17,461,0.8381818181818181,344,0.6254545454545455,342,0.6218181818181818,179,0.3254545454545454,0,0.0,0,0.0,352,0.64,87,0.1581818181818181,83,0.1509090909090909,0,0.0,0,0.0,0,0.0,2,0.0036363636363636,0,0.0,0,0.0,181,0.3290909090909091,0,0.0,0,0.0
Assam,Jorhat,AES,2011,26,23.0,6.0,26.757792500000004,94.2079645,1.666558319,295.1288888666667,7.0,2011-06-29,23,1.0,18,0.782608695652174,0,0.0,3,0.1304347826086956,0,0.0,0,0.0,10,0.4347826086956521,0,0.0,7,0.3043478260869565,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.8695652173913043,23,1.0,10,0.4347826086956521
Assam,Jorhat,AES,2013,1,42.0,15.0,26.7577925,94.2079645,0.006444886221,294.3566666,30.0,2013-01-05,35,0.8333333333333334,28,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,15,0.3571428571428571,0,0.0,9,0.2142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.6428571428571429,35,0.8333333333333334,17,0.4047619047619047
Assam,Jorhat,AES,2016,6,1.0,1.0,26.7577925,94.2079645,0.1090668924,296.336,,2016-02-10,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0
Assam,Jorhat,Acute Diarrhoeal Disease,2010,46,7.0,1.0,26.7577925,94.2079645,0.07376313349,298.632,11.0,2010-11-20,3,0.4285714285714285,0,0.0,1,0.1428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,3,0.4285714285714285,1,0.1428571428571428,0,0.0,0,0.0,4,0.5714285714285714,6,0.8571428571428571,0,0.0,2,0.2857142857142857,4,0.5714285714285714,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2011,17,6.0,2.0,26.7577925,94.2079645,0.1487792432,300.095,,2011-04-30,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,5,0.8333333333333334,6,1.0,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2012,20,24.0,0.0,26.7577925,94.2079645,0.1796679558,298.985,19.0,2012-05-20,9,0.375,0,0.0,1,0.0416666666666666,0,0.0,0,0.0,0,0.0,0,0.0,12,0.5,8,0.3333333333333333,0,0.0,0,0.0,14,0.5833333333333334,23,0.9583333333333334,0,0.0,6,0.25,14,0.5833333333333334,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2012,21,12.0,0.0,26.7577925,94.2079645,0.2611125277,302.17,17.0,2012-05-26,2,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,4,0.3333333333333333,0,0.0,0,0.0,9,0.75,11,0.9166666666666666,0,0.0,0,0.0,8,0.6666666666666666,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2012,22,14.0,0.0,26.7577925,94.2079645,0.2796949168,299.68,17.0,2012-05-28,3,0.2142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2857142857142857,3,0.2142857142857142,0,0.0,0,0.0,4,0.2857142857142857,9,0.6428571428571429,0,0.0,1,0.0714285714285714,7,0.5,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2012,51,15.0,0.0,26.7577925,94.2079645,0.02919107386,292.8566666,30.0,2012-12-19,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3333333333333333,5,0.3333333333333333,0,0.0,0,0.0,11,0.7333333333333333,12,0.8,0,0.0,2,0.1333333333333333,5,0.3333333333333333,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2014,2,18.0,0.0,26.7577925,94.2079645,0.007962702131,293.468,29.0,2014-01-07,8,0.4444444444444444,0,0.0,3,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,8,0.4444444444444444,7,0.3888888888888889,0,0.0,0,0.0,14,0.7777777777777778,15,0.8333333333333334,0,0.0,4,0.2222222222222222,12,0.6666666666666666,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2014,17,21.0,0.0,26.7577925,94.2079645,0.02797657407,303.38,12.0,2014-04-21,15,0.7142857142857143,0,0.0,7,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,16,0.7619047619047619,12,0.5714285714285714,0,0.0,0,0.0,21,1.0,21,1.0,0,0.0,9,0.4285714285714285,20,0.9523809523809524,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2014,18,21.0,0.0,26.7577925,94.2079645,0.1104332111,306.415,,2014-05-01,5,0.238095238095238,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.238095238095238,4,0.1904761904761904,0,0.0,0,0.0,8,0.3809523809523809,13,0.6190476190476191,0,0.0,1,0.0476190476190476,12,0.5714285714285714,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2014,24,40.0,0.0,26.7577925,94.2079645,0.4735485209,302.68,,2014-06-09,9,0.225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.15,7,0.175,0,0.0,0,0.0,18,0.45,30,0.75,0,0.0,0,0.0,18,0.45,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2014,44,22.0,0.0,26.7577925,94.2079645,0.01729844128,300.18333340000004,15.0,2014-11-02,8,0.3636363636363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.3181818181818182,7,0.3181818181818182,0,0.0,0,0.0,17,0.7727272727272727,20,0.9090909090909092,0,0.0,4,0.1818181818181818,15,0.6818181818181818,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2015,2,18.0,0.0,26.7577925,94.2079645,0.1530587097,291.54,30.0,2015-01-07,8,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.3888888888888889,4,0.2222222222222222,0,0.0,0,0.0,15,0.8333333333333334,18,1.0,0,0.0,4,0.2222222222222222,14,0.7777777777777778,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2016,23,15.0,1.0,26.7577925,94.2079645,0.7800636426,303.3666666,13.0,2016-06-11,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3333333333333333,2,0.1333333333333333,0,0.0,0,0.0,8,0.5333333333333333,14,0.9333333333333332,0,0.0,0,0.0,7,0.4666666666666667,0,0.0,0,0.0
Assam,Jorhat,Acute Diarrhoeal Disease,2019,11,35.0,0.0,26.7577925,94.2079645,0.2238638954,294.36400000000003,10.0,2019-03-11,5,0.1428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1428571428571428,3,0.0857142857142857,0,0.0,0,0.0,18,0.5142857142857142,18,0.5142857142857142,0,0.0,0,0.0,20,0.5714285714285714,0,0.0,0,0.0
Assam,Jorhat,Cholera,2010,48,10.0,0.0,26.7577925,94.2079645,0.01600258548,297.208,10.0,2010-11-29,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,8,0.8,0,0.0,0,0.0,5,0.5,0,0.0,10,1.0,7,0.7,6,0.6,0,0.0,0,0.0
Assam,Jorhat,Cholera,2010,50,5.0,1.0,26.7577925,94.2079645,0.002555440834,295.0733334,,2010-12-19,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,3,0.6,0,0.0,4,0.8,3,0.6,4,0.8,0,0.0,0,0.0
Assam,Jorhat,Cholera,2012,39,84.0,0.0,26.7577925,94.2079645,0.4022642,298.19333340000003,,2012-09-28,2,0.0238095238095238,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,0.5119047619047619,0,0.0,0,0.0,27,0.3214285714285714,0,0.0,63,0.75,46,0.5476190476190477,47,0.5595238095238095,0,0.0,0,0.0
Assam,Jorhat,Cholera,2016,24,11.0,0.0,26.7577925,94.2079645,1.202283481,296.68,2.0,2016-06-19,3,0.2727272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2727272727272727,8,0.7272727272727273,0,0.0,0,0.0,8,0.7272727272727273,0,0.0,11,1.0,10,0.9090909090909092,10,0.9090909090909092,0,0.0,0,0.0
Assam,Jorhat,Cholera,2018,10,19.0,0.0,26.7577925,94.2079645,0.2620208339,297.768,11.0,2018-03-10,2,0.1052631578947368,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1578947368421052,12,0.631578947368421,0,0.0,0,0.0,8,0.4210526315789473,0,0.0,18,0.9473684210526316,15,0.7894736842105263,12,0.631578947368421,0,0.0,0,0.0
Assam,Jorhat,Dengue,2019,1,12.0,0.0,26.7577925,94.2079645,0.02072528327,293.6033334,34.0,2019-01-06,8,0.6666666666666666,3,0.25,0,0.0,5,0.4166666666666667,6,0.5,0,0.0,1,0.0833333333333333,6,0.5,0,0.0,1,0.0833333333333333,1,0.0833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Assam,Jorhat,Malaria,2018,24,9.0,0.0,26.7577925,94.2079645,0.3905855557,304.196,7.0,2018-06-11,7,0.7777777777777778,8,0.8888888888888888,8,0.8888888888888888,3,0.3333333333333333,0,0.0,0,0.0,4,0.4444444444444444,2,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5555555555555556,0,0.0,0,0.0
Assam,Kamrup,AES,2013,6,57.0,7.0,26.12755515,91.29987148,0.000312370871,298.17,19.0,2013-02-08,56,0.9824561403508772,39,0.6842105263157895,0,0.0,10,0.175438596491228,0,0.0,0,0.0,32,0.5614035087719298,0,0.0,17,0.2982456140350877,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,0.7894736842105263,53,0.9298245614035088,24,0.4210526315789473
Assam,Kamrup,Acute Diarrhoeal Disease,2009,27,5.0,1.0,26.12755515,91.29987148,0.777605627,302.14,3.0,2009-06-30,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,4,0.8,3,0.6,0,0.0,1,0.2,5,1.0,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2009,42,31.0,0.0,26.12755515,91.29987148,0.9433891119,299.3066666,20.0,2009-10-12,5,0.1612903225806451,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2258064516129032,7,0.2258064516129032,0,0.0,0,0.0,21,0.6774193548387096,23,0.7419354838709677,0,0.0,0,0.0,15,0.4838709677419355,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2010,32,70.0,0.0,26.12755515,91.29987148,0.4933375414,302.44,8.0,2010-08-14,23,0.3285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.3571428571428571,16,0.2285714285714285,0,0.0,0,0.0,42,0.6,52,0.7428571428571429,0,0.0,4,0.0571428571428571,39,0.5571428571428572,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2010,38,21.0,0.0,26.12755515,91.29987148,2.363425784,300.6,,2010-09-21,12,0.5714285714285714,0,0.0,1,0.0476190476190476,0,0.0,0,0.0,0,0.0,0,0.0,12,0.5714285714285714,11,0.5238095238095238,0,0.0,0,0.0,19,0.9047619047619048,21,1.0,0,0.0,6,0.2857142857142857,20,0.9523809523809524,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2012,49,27.0,0.0,26.12755515,91.29987148,0.0002072430532,297.4866666,20.0,2012-12-07,9,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.2222222222222222,9,0.3333333333333333,0,0.0,0,0.0,15,0.5555555555555556,22,0.8148148148148148,0,0.0,4,0.1481481481481481,17,0.6296296296296297,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2014,23,84.0,1.0,26.12755515,91.29987148,0.1729915908,303.5266666,13.0,2014-06-05,29,0.3452380952380952,0,0.0,1,0.0119047619047619,0,0.0,0,0.0,0,0.0,0,0.0,20,0.238095238095238,26,0.3095238095238095,0,0.0,0,0.0,49,0.5833333333333334,66,0.7857142857142857,0,0.0,14,0.1666666666666666,49,0.5833333333333334,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2014,28,104.0,1.0,26.12755515,91.29987148,1.111815146,301.37,,2014-07-11,33,0.3173076923076923,0,0.0,3,0.0288461538461538,0,0.0,0,0.0,0,0.0,0,0.0,27,0.2596153846153846,30,0.2884615384615384,0,0.0,0,0.0,71,0.6826923076923077,89,0.8557692307692307,0,0.0,20,0.1923076923076923,64,0.6153846153846154,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2014,51,20.0,0.0,26.12755515,91.29987148,0.004539112976,295.176,,2014-12-18,8,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.25,4,0.2,0,0.0,0,0.0,13,0.65,13,0.65,0,0.0,2,0.1,7,0.35,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2015,7,13.0,0.0,26.12755515,91.29987148,0.002519467917,296.7266666,7.0,2015-02-11,3,0.2307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.4615384615384615,3,0.2307692307692307,0,0.0,0,0.0,7,0.5384615384615384,7,0.5384615384615384,0,0.0,0,0.0,10,0.7692307692307693,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2015,49,31.0,0.0,26.12755515,91.29987148,0.002191030846,298.536,30.0,2015-12-01,6,0.1935483870967742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0967741935483871,10,0.3225806451612903,0,0.0,0,0.0,20,0.6451612903225806,24,0.7741935483870968,0,0.0,2,0.064516129032258,18,0.5806451612903226,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2016,23,13.0,0.0,26.12755515,91.29987148,0.409327615,302.625,,2016-06-09,2,0.1538461538461538,0,0.0,3,0.2307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1538461538461538,7,0.5384615384615384,0,0.0,0,0.0,8,0.6153846153846154,13,1.0,0,0.0,3,0.2307692307692307,10,0.7692307692307693,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2016,35,53.0,0.0,26.12755515,91.29987148,0.7377362407,300.785,,2016-09-04,28,0.5283018867924528,0,0.0,5,0.0943396226415094,0,0.0,0,0.0,0,0.0,0,0.0,24,0.4528301886792453,29,0.5471698113207547,0,0.0,0,0.0,33,0.6226415094339622,50,0.9433962264150944,0,0.0,12,0.2264150943396226,41,0.7735849056603774,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2016,38,22.0,0.0,26.12755515,91.29987148,1.458021363,294.72,,2016-09-20,11,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.3636363636363636,6,0.2727272727272727,0,0.0,0,0.0,15,0.6818181818181818,19,0.8636363636363636,0,0.0,8,0.3636363636363636,17,0.7727272727272727,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2017,34,16.0,0.0,26.12755515,91.29987148,0.6309130433,301.42,15.0,2017-08-27,3,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.25,3,0.1875,0,0.0,0,0.0,10,0.625,15,0.9375,0,0.0,0,0.0,5,0.3125,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2017,36,25.0,0.0,26.12755515,91.29987148,1.015994235,300.98,,2017-09-05,13,0.52,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4,12,0.48,0,0.0,0,0.0,22,0.88,20,0.8,0,0.0,7,0.28,20,0.8,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2017,41,34.0,0.0,26.12755515,91.29987148,0.5247491289,301.5466666,23.0,2017-10-09,9,0.2647058823529412,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.3529411764705882,12,0.3529411764705882,0,0.0,0,0.0,14,0.4117647058823529,29,0.8529411764705882,0,0.0,4,0.1176470588235294,21,0.6176470588235294,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2018,14,41.0,0.0,26.12755515,91.29987148,0.06844909719,301.516,,2018-04-06,14,0.3414634146341463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.5121951219512195,18,0.4390243902439024,0,0.0,0,0.0,27,0.6585365853658537,34,0.8292682926829268,0,0.0,4,0.0975609756097561,26,0.6341463414634146,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2018,18,11.0,0.0,26.12755515,91.29987148,0.8174189771,300.7933334,11.0,2018-05-04,8,0.7272727272727273,0,0.0,1,0.0909090909090909,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2727272727272727,5,0.4545454545454545,0,0.0,0,0.0,9,0.8181818181818182,10,0.9090909090909092,0,0.0,1,0.0909090909090909,8,0.7272727272727273,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2019,18,13.0,0.0,26.12755515,91.29987148,0.3783044545,304.5466666,,2019-04-30,6,0.4615384615384615,0,0.0,3,0.2307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,6,0.4615384615384615,7,0.5384615384615384,0,0.0,0,0.0,12,0.9230769230769232,13,1.0,0,0.0,3,0.2307692307692307,12,0.9230769230769232,0,0.0,0,0.0
Assam,Kamrup,Acute Diarrhoeal Disease,2020,1,58.0,0.0,26.12755515,91.29987148,0.01192469865,292.976,18.0,2019-12-31,4,0.0689655172413793,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.1724137931034483,10,0.1724137931034483,0,0.0,0,0.0,35,0.603448275862069,39,0.6724137931034483,0,0.0,0,0.0,24,0.4137931034482758,0,0.0,0,0.0
