date,disease,state,district,number_of_outbreak_locations,aggregate_intensity,maximum_intensity,affected_taluk_count
2021-10-24,leptospirosis_confirmed,Kerala,Wayanad,0,0.0,0.0,1
2021-10-24,leptospirosis_probable,Kerala,Alappuzha,0,4.8374394513834085e-05,4.8374394513834085e-05,1
2021-10-24,leptospirosis_probable,Kerala,Ernakulam,0,0.0453372993229964,0.0453372993229964,1
2021-10-24,leptospirosis_probable,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-10-24,leptospirosis_probable,Kerala,Thiruvananthapuram,0,0.8399452977560921,0.8399452977560921,1
2021-10-24,malaria,Kerala,Kasaragod,0,0.0,0.0,1
2021-10-24,shigella,Kerala,Malappuram,0,0.0,0.0,1
2021-10-25,chicken_pox,Kerala,Idukki,1,0.0003493706270443,0.0003493706270443,1
2021-10-25,chicken_pox,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2021-10-25,fever_ip,Kerala,Kannur,0,1.6124798171278027e-05,1.6124798171278027e-05,1
2021-10-25,fever_ip,Kerala,Thrissur,2,0.0127986591989863,0.0127986591989863,2
2021-10-25,fever_op,Kerala,Malappuram,1,0.0,0.0,1
2021-10-25,fever_op,Kerala,Thiruvananthapuram,0,0.0004300605737972,0.0004300605737972,1
2021-10-25,leptospirosis_probable,Kerala,Alappuzha,0,0.0005166132130238,0.0005166132130238,1
2021-10-25,leptospirosis_probable,Kerala,Kottayam,0,0.3438588960501522,0.3438588960501522,1
2021-10-26,fever_ip,Kerala,Wayanad,0,0.0008950380185459,0.0008950380185459,1
2021-10-26,hepatitis_a_confirmed,Kerala,Kollam,1,0.0007143319043446,0.0007143319043446,1
2021-10-26,hepatitis_a_confirmed,Kerala,Thiruvananthapuram,1,2.015599771409754e-05,2.015599771409754e-05,1
2021-10-26,leptospirosis_confirmed,Kerala,Palakkad,0,0.0,0.0,1
2021-10-26,leptospirosis_probable,Kerala,Ernakulam,0,0.0,0.0,1
2021-10-27,fever_ip,Kerala,Idukki,0,0.0001451693289481,0.0001451693289481,1
2021-10-27,fever_ip,Kerala,Kannur,1,0.000688381773759,0.000688381773759,1
2021-10-27,hepatitis_a_confirmed,Kerala,Kollam,0,0.0,0.0,1
2021-10-27,leptospirosis_confirmed,Kerala,Alappuzha,0,0.0069153150663759,0.0069153150663759,1
2021-10-27,leptospirosis_confirmed,Kerala,Malappuram,0,0.0001209359862845,0.0001209359862845,1
2021-10-27,leptospirosis_probable,Kerala,Malappuram,1,0.0095400539851247,0.0095400539851247,1
2021-10-27,leptospirosis_probable,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2021-10-28,leptospirosis_confirmed,Kerala,Palakkad,0,0.9999999983333334,0.9999999983333334,1
2021-10-28,leptospirosis_confirmed,Kerala,Wayanad,0,0.0,0.0,1
2021-10-28,shigella,Kerala,Ernakulam,0,0.0,0.0,1
2021-10-28,shigella,Kerala,Malappuram,0,0.0,0.0,1
2021-10-28,shigella,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-10-30,shigella,Kerala,Thrissur,0,0.0,0.0,1
2021-11-18,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0001239679835979,0.0001239679835979,2
2021-11-18,acute_diarrheal_disease,Kerala,Malappuram,0,0.0,0.0,1
2021-11-18,acute_diarrheal_disease,Kerala,Palakkad,1,4.031199542819508e-05,4.031199542819508e-05,2
2021-11-19,acute_diarrheal_disease,Kerala,Alappuzha,1,0.0043837738079498,0.0043837738079498,1
2021-11-19,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0,0.0,1
2021-11-19,hepatitis_b,Kerala,Kollam,1,0.0,0.0,1
2021-11-19,scrub_typhus,Kerala,Kasaragod,0,0.0,0.0,1
2021-11-19,scrub_typhus,Kerala,Kozhikode,0,0.0,0.0,1
2021-11-19,scrub_typhus,Kerala,Palakkad,1,0.0781034788277056,0.0781034788277056,1
2021-11-19,typhoid,Kerala,Wayanad,0,0.0,0.0,2
2021-11-20,acute_diarrheal_disease,Kerala,Idukki,0,0.0,0.0,1
2021-11-20,acute_diarrheal_disease,Kerala,Kasaragod,0,0.0,0.0,1
2021-11-20,acute_diarrheal_disease,Kerala,Malappuram,1,0.0187890989323544,0.0187890989323544,1
2021-11-20,acute_encephalitis_syndrome,Kerala,Malappuram,0,0.0,0.0,1
2021-11-20,acute_encephalitis_syndrome,Kerala,Palakkad,1,0.0,0.0,1
2021-11-20,hepatitis_a_probable,Kerala,Palakkad,1,0.0,0.0,1
2021-11-20,hepatitis_a_probable,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-11-20,hepatitis_a_probable,Kerala,Thrissur,1,0.0,0.0,1
2021-11-20,hepatitis_b,Kerala,Kottayam,0,9.393748733314308e-05,9.393748733314308e-05,1
2021-11-20,scrub_typhus,Kerala,Ernakulam,0,0.0001814039794268,0.0001814039794268,1
2021-11-20,scrub_typhus,Kerala,Kasaragod,0,0.0,0.0,1
2021-11-20,scrub_typhus,Kerala,Pathanamthitta,1,0.0,0.0,2
2021-11-21,acute_diarrheal_disease,Kerala,Kollam,1,0.0001612479817127,0.0001612479817127,1
2021-11-21,acute_diarrheal_disease,Kerala,Malappuram,0,0.0,0.0,1
2021-11-21,hepatitis_a_probable,Kerala,Kozhikode,1,0.000699572070537,0.000699572070537,1
2021-11-21,hepatitis_a_probable,Kerala,Thrissur,0,0.0021971757039608,0.0021971757039608,1
2021-11-21,hepatitis_b,Kerala,Thrissur,0,0.2169666990940632,0.2169666990940632,1
2021-11-21,scrub_typhus,Kerala,Ernakulam,0,0.0,0.0,1
2021-11-21,scrub_typhus,Kerala,Idukki,1,0.0002030874393392,0.0002030874393392,1
2021-11-21,typhoid,Kerala,Kannur,0,0.0,0.0,1
2021-11-21,typhoid,Kerala,Pathanamthitta,1,0.0,0.0,1
2021-11-21,typhoid,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2021-11-22,acute_diarrheal_disease,Kerala,Kozhikode,1,0.0,0.0,1
2021-11-22,acute_diarrheal_disease,Kerala,Malappuram,1,0.0004111306112545,0.0004111306112545,2
2021-11-22,acute_encephalitis_syndrome,Kerala,Alappuzha,1,0.0,0.0,1
2021-11-22,dengue,Kerala,Malappuram,0,0.9999999983333334,0.9999999983333334,1
2021-11-22,hepatitis_a_probable,Kerala,Palakkad,1,0.1430331024258843,0.1430331024258843,1
2021-11-22,hepatitis_a_probable,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2021-11-22,hepatitis_a_probable,Kerala,Thrissur,1,0.0,0.0,1
2021-11-22,hepatitis_b,Kerala,Alappuzha,2,0.0167031361048345,0.0143295340644569,1
2021-11-22,hepatitis_b,Kerala,Kozhikode,0,0.1216297303504412,0.1216297303504412,1
2021-11-22,hepatitis_b,Kerala,Palakkad,0,1.0060038925925592,0.9999999983333334,2
2021-11-22,hepatitis_b,Kerala,Thrissur,1,0.0,0.0,1
2021-11-22,hepatitis_b,Kerala,Wayanad,0,0.0006941759066305,0.0006941759066305,1
2021-11-22,hepatitis_c,Kerala,Malappuram,0,0.0,0.0,1
2021-11-22,scrub_typhus,Kerala,Kollam,0,0.0,0.0,1
2021-11-22,scrub_typhus,Kerala,Thrissur,0,2.015599771409754e-05,2.015599771409754e-05,1
2021-11-23,acute_diarrheal_disease,Kerala,Ernakulam,2,0.0540943740645489,0.0504143545609719,2
2021-11-23,acute_diarrheal_disease,Kerala,Kozhikode,1,2.1341644638456213e-05,2.1341644638456213e-05,1
2021-11-23,dengue,Kerala,Kozhikode,1,0.0,0.0,1
2021-11-23,dengue,Kerala,Palakkad,1,0.0,0.0,1
2021-11-23,dengue,Kerala,Thiruvananthapuram,1,0.0,0.0,2
2021-11-23,dengue,Kerala,Thrissur,1,0.0,0.0,2
2021-11-23,hepatitis_a_probable,Kerala,Thrissur,1,0.0016527918125559,0.0016527918125559,1
2021-11-23,hepatitis_b,Kerala,Ernakulam,1,0.1133642616260289,0.1133642616260289,1
2021-11-23,hepatitis_b,Kerala,Kollam,0,0.0,0.0,1
2021-11-23,scrub_typhus,Kerala,Thrissur,0,0.7581284936677807,0.7581284936677807,1
2021-11-24,acute_diarrheal_disease,Kerala,Ernakulam,1,0.0442478138968194,0.0442478138968194,1
2021-11-24,acute_diarrheal_disease,Kerala,Thrissur,1,0.0022068968448787,0.0022068968448787,1
2021-11-24,dengue,Kerala,Alappuzha,1,0.0,0.0,1
2021-11-24,dengue,Kerala,Idukki,0,0.0,0.0,1
2021-11-24,dengue,Kerala,Kottayam,1,0.9999999983333334,0.9999999983333334,1
2021-11-24,dengue,Kerala,Palakkad,1,0.2387523170878153,0.2387523170878153,1
2021-11-24,dengue,Kerala,Thiruvananthapuram,0,0.0001751159772114,0.0001751159772114,1
2021-11-24,dengue,Kerala,Thrissur,1,0.0,0.0,2
2021-11-24,dengue,Kerala,Wayanad,1,0.0,0.0,1
2021-11-24,hepatitis_a_probable,Kerala,Malappuram,1,0.0193999618784993,0.0193999618784993,1
2021-11-24,hepatitis_a_probable,Kerala,Pathanamthitta,1,0.000246969417395,0.000246969417395,1
2021-11-24,hepatitis_b,Kerala,Ernakulam,1,0.0,0.0,1
2021-11-24,hepatitis_b,Kerala,Palakkad,0,0.0,0.0,1
2021-11-24,hepatitis_b,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2021-11-24,hepatitis_b,Kerala,Thrissur,0,0.00040122488706,0.00040122488706,1
2021-11-24,hepatitis_c,Kerala,Alappuzha,0,0.0,0.0,1
2021-11-24,malaria,Kerala,Kannur,0,0.0691610736332169,0.0691610736332169,1
2021-11-24,malaria,Kerala,Pathanamthitta,0,0.3185540050686183,0.3185540050686183,1
2021-11-24,malaria,Kerala,Thrissur,0,0.0021197677517865,0.0017334158034123,2
2021-11-24,typhoid,Kerala,Pathanamthitta,0,0.0,0.0,2
2021-11-25,chicken_pox,Kerala,Alappuzha,0,5.038999428524384e-05,5.038999428524384e-05,1
2021-11-25,chicken_pox,Kerala,Pathanamthitta,1,0.0,0.0,1
2021-11-25,chicken_pox,Kerala,Thrissur,0,0.0,0.0,1
2021-11-25,dengue,Kerala,Ernakulam,0,0.0013949637694201,0.0013949637694201,1
2021-11-25,dengue,Kerala,Kannur,1,0.0007681270474452,0.0007681270474452,1
2021-11-25,dengue,Kerala,Kasaragod,3,0.0101904919609137,0.0100023693155822,4
2021-11-25,dengue,Kerala,Malappuram,0,0.4076890393043516,0.4076890393043516,1
2021-11-25,dengue,Kerala,Palakkad,0,0.0001233140645231,0.0001233140645231,1
2021-11-25,dengue,Kerala,Thrissur,0,0.0,0.0,1
2021-11-25,hepatitis_a_probable,Kerala,Alappuzha,1,0.9999999983333334,0.9999999983333334,1
2021-11-25,hepatitis_a_probable,Kerala,Ernakulam,1,0.0032443691135358,0.0032443691135358,1
2021-11-25,hepatitis_a_probable,Kerala,Idukki,0,0.0002862856756819,0.0002862856756819,1
2021-11-25,hepatitis_a_probable,Kerala,Pathanamthitta,1,0.0,0.0,1
2021-11-25,hepatitis_b,Kerala,Thrissur,0,0.0,0.0,1
2021-11-25,hepatitis_c,Kerala,Kottayam,0,0.0020651453212772,0.0020651453212772,1
2021-11-25,hepatitis_c,Kerala,Malappuram,0,0.0,0.0,1
2021-11-25,malaria,Kerala,Ernakulam,0,0.0,0.0,1
2021-11-25,malaria,Kerala,Idukki,0,0.0,0.0,1
2021-11-25,malaria,Kerala,Kollam,0,0.0,0.0,1
2021-11-25,malaria,Kerala,Malappuram,0,0.0,0.0,1
2021-11-26,chicken_pox,Kerala,Ernakulam,0,0.0001209359862845,0.0001209359862845,1
2021-11-26,chicken_pox,Kerala,Palakkad,1,0.0,0.0,1
2021-11-26,dengue,Kerala,Kannur,0,0.0,0.0,1
2021-11-26,dengue,Kerala,Kollam,1,0.0,0.0,1
2021-11-26,dengue,Kerala,Malappuram,0,0.0,0.0,1
2021-11-26,dengue,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2021-11-26,dengue,Kerala,Wayanad,0,0.5051749904656582,0.5051749904656582,1
2021-11-26,fever_op,Kerala,Kasaragod,1,0.0008155425566044,0.0008155425566044,1
2021-11-26,hepatitis_b,Kerala,Alappuzha,1,0.0,0.0,1
2021-11-26,hepatitis_b,Kerala,Kozhikode,1,0.0,0.0,1
2021-11-26,hepatitis_b,Kerala,Malappuram,1,8.062399085639016e-05,8.062399085639016e-05,1
2021-11-26,malaria,Kerala,Kottayam,0,0.0,0.0,1
2021-11-27,chicken_pox,Kerala,Alappuzha,1,0.0006449919268511,0.0006449919268511,2
2021-11-27,chicken_pox,Kerala,Kozhikode,0,0.0,0.0,1
2021-11-27,chicken_pox,Kerala,Malappuram,0,0.0,0.0,1
2021-11-27,chicken_pox,Kerala,Palakkad,1,0.002530160735104,0.002530160735104,1
2021-11-27,chicken_pox,Kerala,Pathanamthitta,0,0.0001707331571076,0.0001707331571076,1
2021-11-27,chicken_pox,Kerala,Thrissur,1,0.0,0.0,1
2021-11-27,dengue,Kerala,Alappuzha,0,0.0,0.0,1
2021-11-27,dengue,Kerala,Idukki,1,0.4394909472869036,0.4392893873097627,2
2021-11-27,dengue,Kerala,Kannur,1,0.0001209359862845,0.0001209359862845,1
2021-11-27,dengue,Kerala,Kottayam,0,0.0,0.0,1
2021-11-27,dengue,Kerala,Kozhikode,1,0.0013199441823549,0.0013199441823549,1
2021-11-27,fever_op,Kerala,Palakkad,1,0.0,0.0,1
2021-11-27,fever_op,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2021-11-27,hepatitis_a_confirmed,Kerala,Alappuzha,1,0.0,0.0,1
2021-11-27,hepatitis_a_confirmed,Kerala,Kasaragod,1,0.0,0.0,1
2021-11-27,hepatitis_a_confirmed,Kerala,Pathanamthitta,0,0.0004031199542819,0.0004031199542819,1
2021-11-27,hepatitis_a_probable,Kerala,Kannur,1,0.0002418719725691,0.0002418719725691,1
2021-11-27,hepatitis_b,Kerala,Kottayam,0,0.0,0.0,1
2021-11-27,leptospirosis_confirmed,Kerala,Malappuram,0,0.0,0.0,1
2021-11-27,leptospirosis_confirmed,Kerala,Palakkad,0,0.9999999983333334,0.9999999983333334,1
2021-11-27,leptospirosis_confirmed,Kerala,Thrissur,0,0.0,0.0,1
2021-11-28,dengue,Kerala,Alappuzha,2,0.0,0.0,3
2021-11-28,dengue,Kerala,Kannur,1,0.0953266726465235,0.0953266726465235,1
2021-11-28,dengue,Kerala,Kollam,0,0.0,0.0,2
2021-11-28,dengue,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-11-28,hepatitis_a_confirmed,Kerala,Kasaragod,0,0.0009271758948484,0.0009271758948484,1
2021-11-28,hepatitis_a_confirmed,Kerala,Kollam,0,0.0159877926901686,0.0159877926901686,1
2021-11-28,hepatitis_b,Kerala,Thiruvananthapuram,0,0.0013398231233672,0.0013398231233672,1
2021-11-28,hepatitis_c,Kerala,Kozhikode,0,0.0622249509246131,0.0622249509246131,1
2021-11-28,leptospirosis_confirmed,Kerala,Alappuzha,0,0.0,0.0,1
2021-11-28,leptospirosis_confirmed,Kerala,Kasaragod,1,0.0001751159772114,0.0001751159772114,1
2021-11-28,leptospirosis_confirmed,Kerala,Thiruvananthapuram,0,0.3340087613563469,0.3340087613563469,1
2021-11-28,leptospirosis_probable,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-11-29,chicken_pox,Kerala,Alappuzha,1,0.0,0.0,1
2021-11-29,chicken_pox,Kerala,Kannur,0,0.0,0.0,1
2021-11-29,chicken_pox,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2021-11-29,hepatitis_a_confirmed,Kerala,Thiruvananthapuram,1,0.0,0.0,2
2021-11-29,hepatitis_a_confirmed,Kerala,Thrissur,1,0.0,0.0,1
2021-11-29,hepatitis_b,Kerala,Palakkad,0,0.0,0.0,1
2021-11-29,hepatitis_b,Kerala,Thrissur,0,0.0,0.0,1
2021-11-29,leptospirosis_probable,Kerala,Idukki,1,0.0,0.0,1
2021-11-29,leptospirosis_probable,Kerala,Malappuram,1,0.0,0.0,1
2021-11-29,leptospirosis_probable,Kerala,Palakkad,1,0.000423275951996,0.000423275951996,2
2021-11-30,chicken_pox,Kerala,Thrissur,1,0.0061736518044067,0.0061736518044067,1
2021-11-30,hepatitis_a_confirmed,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-11-30,hepatitis_b,Kerala,Palakkad,1,0.0,0.0,1
2021-11-30,hepatitis_b,Kerala,Thrissur,0,0.0001814204493033,0.0001814204493033,2
2021-11-30,leptospirosis_probable,Kerala,Alappuzha,0,0.0,0.0,1
2021-11-30,leptospirosis_probable,Kerala,Idukki,1,0.0007595508429883,0.0007595508429883,1
2021-11-30,leptospirosis_probable,Kerala,Malappuram,1,0.0,0.0,1
2021-11-30,leptospirosis_probable,Kerala,Wayanad,0,0.0,0.0,1
2021-12-13,hepatitis_e,Kerala,Pathanamthitta,1,0.0,0.0,1
2021-12-25,acute_diarrheal_disease,Kerala,Idukki,1,0.0,0.0,1
2021-12-25,hepatitis_e,Kerala,Kottayam,1,0.0,0.0,1
2021-12-25,typhoid,Kerala,Kannur,1,0.0152731619369399,0.0152731619369399,1
2021-12-26,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0,0.0,1
2021-12-26,acute_diarrheal_disease,Kerala,Kozhikode,0,0.0,0.0,1
2021-12-26,scrub_typhus,Kerala,Kollam,0,0.0,0.0,1
2021-12-26,scrub_typhus,Kerala,Kottayam,0,0.0,0.0,1
2021-12-26,typhoid,Kerala,Thrissur,1,0.0,0.0,1
2021-12-27,acute_diarrheal_disease,Kerala,Ernakulam,0,0.0039679023845365,0.0039679023845365,1
2021-12-27,acute_diarrheal_disease,Kerala,Malappuram,1,0.0,0.0,1
2021-12-27,acute_diarrheal_disease,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2021-12-27,malaria,Kerala,Pathanamthitta,1,0.0011793738487461884,0.0010853125260804,2
2021-12-27,typhoid,Kerala,Kollam,0,0.0,0.0,1
2021-12-28,acute_diarrheal_disease,Kerala,Alappuzha,1,0.0,0.0,2
2021-12-28,acute_diarrheal_disease,Kerala,Thiruvananthapuram,1,0.0005643679359947,0.0005643679359947,2
2021-12-28,fever_ip,Kerala,Kasaragod,1,0.0,0.0,1
2021-12-28,fever_ip,Kerala,Kollam,0,0.0,0.0,1
2021-12-29,acute_diarrheal_disease,Kerala,Alappuzha,1,0.0,0.0,1
2021-12-29,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0055229852107529,0.0055229852107529,1
2021-12-29,acute_diarrheal_disease,Kerala,Malappuram,0,0.0,0.0,1
2021-12-29,acute_diarrheal_disease,Kerala,Palakkad,1,0.0,0.0,1
2021-12-29,acute_encephalitis_syndrome,Kerala,Ernakulam,1,0.0,0.0,1
2021-12-29,fever_ip,Kerala,Kannur,1,0.0,0.0,1
2021-12-29,fever_ip,Kerala,Kollam,1,0.0,0.0,1
2021-12-29,fever_ip,Kerala,Malappuram,1,0.3397329087575099,0.3397329087575099,1
2021-12-29,fever_ip,Kerala,Thrissur,1,0.0036110342322595,0.0036110342322595,1
2021-12-29,fever_op,Kerala,Alappuzha,1,0.0,0.0,1
2021-12-29,fever_op,Kerala,Palakkad,1,0.0,0.0,1
2021-12-29,hepatitis_a_probable,Kerala,Alappuzha,1,0.0,0.0,1
2021-12-29,hepatitis_a_probable,Kerala,Kasaragod,1,0.0,0.0,1
2021-12-29,malaria,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-12-29,malaria,Kerala,Thrissur,0,0.0,0.0,1
2021-12-29,scrub_typhus,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-12-29,typhoid,Kerala,Wayanad,0,0.0,0.0,1
2021-12-30,dengue,Kerala,Kozhikode,0,0.0,0.0,1
2021-12-30,dengue,Kerala,Malappuram,1,0.0,0.0,1
2021-12-30,dengue,Kerala,Palakkad,0,8.062399085639016e-05,8.062399085639016e-05,1
2021-12-30,dengue,Kerala,Thiruvananthapuram,1,0.0009614885931364,0.0009614885931364,1
2021-12-30,fever_ip,Kerala,Alappuzha,1,0.0129994205862533,0.0129994205862533,1
2021-12-30,fever_ip,Kerala,Kasaragod,1,0.0420367370634832,0.0420367370634832,2
2021-12-30,fever_ip,Kerala,Wayanad,1,0.0,0.0,1
2021-12-30,fever_op,Kerala,Palakkad,0,0.2587481242149704,0.2587481242149704,1
2021-12-30,fever_op,Kerala,Thrissur,1,0.0,0.0,1
2021-12-30,hepatitis_a_probable,Kerala,Kasaragod,1,0.0,0.0,1
2021-12-30,malaria,Kerala,Malappuram,0,0.0,0.0,1
2021-12-30,malaria,Kerala,Wayanad,0,0.0055394000719919,0.0055394000719919,1
2021-12-30,scrub_typhus,Kerala,Idukki,0,0.0,0.0,1
2021-12-30,typhoid,Kerala,Kannur,0,0.0,0.0,1
2021-12-30,typhoid,Kerala,Kasaragod,1,0.0,0.0,1
2021-12-31,acute_diarrheal_disease,Kerala,Kottayam,1,0.0,0.0,1
2021-12-31,acute_diarrheal_disease,Kerala,Malappuram,1,0.0008728655744956,0.0008728655744956,1
2021-12-31,acute_diarrheal_disease,Kerala,Palakkad,0,0.001451231835415,0.001451231835415,1
2021-12-31,acute_encephalitis_syndrome,Kerala,Kannur,1,0.0082633548842088,0.0082633548842088,1
2021-12-31,dengue,Kerala,Ernakulam,1,3.13537742219295e-05,3.13537742219295e-05,1
2021-12-31,dengue,Kerala,Idukki,1,0.0,0.0,1
2021-12-31,dengue,Kerala,Kollam,0,0.0037020905045964,0.0037020905045964,1
2021-12-31,dengue,Kerala,Malappuram,1,0.0,0.0,1
2021-12-31,dengue,Kerala,Palakkad,1,0.0,0.0,1
2021-12-31,dengue,Kerala,Wayanad,0,0.0003628079588537,0.0003628079588537,1
2021-12-31,fever_ip,Kerala,Ernakulam,0,0.0,0.0,1
2021-12-31,fever_ip,Kerala,Kottayam,1,0.0,0.0,1
2021-12-31,fever_ip,Kerala,Pathanamthitta,0,0.0,0.0,1
2021-12-31,fever_ip,Kerala,Thiruvananthapuram,1,0.0037248283775652,0.0037248283775652,1
2021-12-31,fever_op,Kerala,Ernakulam,1,0.0006267739157389,0.0006267739157389,1
2021-12-31,fever_op,Kerala,Pathanamthitta,1,0.0002493755884847,0.0002493755884847,1
2021-12-31,fever_op,Kerala,Thrissur,0,0.0,0.0,1
2021-12-31,hepatitis_a_probable,Kerala,Ernakulam,1,0.0,0.0,1
2021-12-31,hepatitis_a_probable,Kerala,Idukki,0,0.0006046799314229,0.0006046799314229,1
2021-12-31,hepatitis_c,Kerala,Ernakulam,0,0.0,0.0,1
2021-12-31,leptospirosis_confirmed,Kerala,Palakkad,1,0.0004248054494958,0.0004248054494958,2
2021-12-31,leptospirosis_confirmed,Kerala,Thrissur,0,0.0,0.0,1
2021-12-31,malaria,Kerala,Ernakulam,0,0.0,0.0,1
2021-12-31,malaria,Kerala,Kannur,0,0.1044258398888722,0.1044258398888722,1
2021-12-31,typhoid,Kerala,Kollam,0,0.0,0.0,1
2022-01-01,acute_diarrheal_disease,Kerala,Malappuram,1,0.0537134292890569,0.0537134292890569,1
2022-01-01,acute_encephalitis_syndrome,Kerala,Kollam,1,0.0,0.0,1
2022-01-01,chicken_pox,Kerala,Kannur,0,4.031199542819508e-05,4.031199542819508e-05,1
2022-01-01,chicken_pox,Kerala,Palakkad,1,0.0,0.0,1
2022-01-01,chicken_pox,Kerala,Thiruvananthapuram,1,0.0008309981206145,0.0008309981206145,1
2022-01-01,hepatitis_c,Kerala,Kasaragod,0,0.0,0.0,1
2022-01-01,hepatitis_c,Kerala,Thrissur,2,0.00462364737606,0.00462364737606,1
2022-01-01,malaria,Kerala,Ernakulam,1,0.0,0.0,2
2022-01-01,malaria,Kerala,Kozhikode,0,0.0,0.0,1
2022-01-01,malaria,Kerala,Palakkad,0,0.0025432156569068,0.0025432156569068,1
2022-01-01,malaria,Kerala,Pathanamthitta,0,0.0,0.0,1
2022-01-02,acute_diarrheal_disease,Kerala,Kottayam,0,0.0,0.0,1
2022-01-02,chicken_pox,Kerala,Alappuzha,1,0.0,0.0,1
2022-01-02,chicken_pox,Kerala,Kannur,0,0.0,0.0,1
2022-01-02,chicken_pox,Kerala,Thiruvananthapuram,0,0.0016527447341801,0.0016527447341801,1
2022-01-02,hepatitis_c,Kerala,Alappuzha,0,0.012139903835857,0.012139903835857,1
2022-01-02,hepatitis_c,Kerala,Idukki,0,0.0,0.0,1
2022-01-02,hepatitis_c,Kerala,Kannur,0,0.0,0.0,1
2022-01-02,leptospirosis_confirmed,Kerala,Kozhikode,1,0.0,0.0,1
2022-01-02,malaria,Kerala,Alappuzha,0,0.0,0.0,1
2022-01-02,malaria,Kerala,Palakkad,0,0.002535039496635,0.002535039496635,1
2022-01-03,acute_diarrheal_disease,Kerala,Idukki,0,0.0,0.0,1
2022-01-03,acute_diarrheal_disease,Kerala,Kozhikode,0,0.0020722203434148,0.0020722203434148,1
2022-01-03,acute_encephalitis_syndrome,Kerala,Ernakulam,1,0.0,0.0,1
2022-01-03,acute_encephalitis_syndrome,Kerala,Kozhikode,1,0.0,0.0,1
2022-01-03,chicken_pox,Kerala,Thrissur,0,0.0002749828962903,0.0002749828962903,1
2022-01-04,acute_diarrheal_disease,Kerala,Ernakulam,1,0.0,0.0,2
2022-01-04,acute_diarrheal_disease,Kerala,Kollam,0,0.0,0.0,1
2022-02-01,dengue,Kerala,Kollam,2,0.0089938586128676,0.0089938586128676,2
2022-02-01,shigella,Kerala,Kollam,0,0.0,0.0,1
2022-02-01,typhoid,Kerala,Wayanad,1,0.0066907480715805,0.0066907480715805,1
2022-02-02,hepatitis_a_probable,Kerala,Idukki,1,0.0,0.0,1
2022-02-02,hepatitis_a_probable,Kerala,Kollam,1,0.0037280144453754,0.0037280144453754,1
2022-02-02,typhoid,Kerala,Kozhikode,1,0.0,0.0,1
2022-02-02,typhoid,Kerala,Malappuram,0,0.0,0.0,1
2022-02-03,typhoid,Kerala,Thrissur,1,0.0,0.0,1
2022-02-04,acute_diarrheal_disease,Kerala,Kannur,1,0.0008356985543185,0.0008356985543185,1
2022-02-04,acute_diarrheal_disease,Kerala,Kollam,0,0.0,0.0,1
2022-02-04,chicken_pox,Kerala,Kannur,1,0.0,0.0,1
2022-02-04,chicken_pox,Kerala,Malappuram,1,0.0004209833278606,0.0004209833278606,1
2022-02-04,chicken_pox,Kerala,Thrissur,1,0.0,0.0,1
2022-02-05,chicken_pox,Kerala,Wayanad,1,0.0,0.0,1
2022-02-06,chicken_pox,Kerala,Wayanad,0,0.0,0.0,1
2022-03-01,dengue,Kerala,Pathanamthitta,1,0.0,0.0,1
2022-03-01,fever_ip,Kerala,Alappuzha,0,0.0046708933692376,0.0046708933692376,1
2022-03-01,fever_ip,Kerala,Ernakulam,1,0.0012169893137643,0.0012169893137643,1
2022-03-01,fever_ip,Kerala,Idukki,1,0.0,0.0,1
2022-03-01,fever_ip,Kerala,Pathanamthitta,1,0.0,0.0,1
2022-03-01,hepatitis_a_confirmed,Kerala,Kollam,0,0.0,0.0,1
2022-03-01,scrub_typhus,Kerala,Ernakulam,0,0.0,0.0,1
2022-03-01,scrub_typhus,Kerala,Kozhikode,1,0.0,0.0,1
2022-03-01,scrub_typhus,Kerala,Malappuram,0,0.0032575645511242,0.0018242610873959,1
2022-03-01,scrub_typhus,Kerala,Thrissur,0,0.0,0.0,1
2022-03-02,fever_ip,Kerala,Kasaragod,1,0.0,0.0,1
2022-03-02,fever_ip,Kerala,Kottayam,1,0.007307609298382,0.007307609298382,1
2022-03-02,fever_ip,Kerala,Malappuram,0,0.0091935798260904,0.0091935798260904,1
2022-03-02,fever_ip,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2022-03-02,hepatitis_a_confirmed,Kerala,Malappuram,1,0.0,0.0,1
